timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:21:08.628, 94 %, 28241 MiB, 388.32 W, 55
2026/09/06 16:21:08.878, 94 %, 28241 MiB, 388.32 W, 55
2026/09/06 16:21:09.128, 94 %, 28241 MiB, 388.48 W, 55
2026/09/06 16:21:09.379, 94 %, 28241 MiB, 388.48 W, 55
2026/09/06 16:21:09.629, 94 %, 28241 MiB, 388.63 W, 55
2026/09/06 16:21:09.879, 94 %, 28241 MiB, 388.63 W, 55
2026/09/06 16:21:10.129, 94 %, 28241 MiB, 388.89 W, 55
2026/09/06 16:21:10.379, 94 %, 28241 MiB, 388.89 W, 55
2026/09/06 16:21:10.630, 94 %, 28241 MiB, 388.88 W, 55
2026/09/06 16:21:10.880, 94 %, 28241 MiB, 388.88 W, 55
2026/09/06 16:21:11.130, 94 %, 28241 MiB, 388.83 W, 55
2026/09/06 16:21:11.381, 94 %, 28241 MiB, 388.83 W, 55
2026/09/06 16:21:11.631, 94 %, 28241 MiB, 389.03 W, 55
2026/09/06 16:21:11.881, 94 %, 28241 MiB, 389.03 W, 55
2026/09/06 16:21:12.131, 94 %, 28241 MiB, 389.67 W, 56
2026/09/06 16:21:12.382, 94 %, 28241 MiB, 389.67 W, 56
2026/09/06 16:21:12.632, 94 %, 28241 MiB, 389.79 W, 56
2026/09/06 16:21:12.882, 94 %, 28241 MiB, 389.79 W, 56
2026/09/06 16:21:13.132, 94 %, 28241 MiB, 389.71 W, 56
2026/09/06 16:21:13.382, 94 %, 28241 MiB, 389.71 W, 56
2026/09/06 16:21:13.633, 94 %, 28241 MiB, 389.75 W, 56
2026/09/06 16:21:13.883, 94 %, 28241 MiB, 389.75 W, 56
2026/09/06 16:21:14.133, 94 %, 28241 MiB, 450.56 W, 64
2026/09/06 16:21:14.383, 94 %, 28241 MiB, 450.56 W, 64
2026/09/06 16:21:14.633, 94 %, 28241 MiB, 522.29 W, 57
2026/09/06 16:21:14.884, 94 %, 28241 MiB, 522.29 W, 57
2026/09/06 16:21:15.134, 94 %, 28241 MiB, 456.38 W, 57
2026/09/06 16:21:15.384, 94 %, 28241 MiB, 456.38 W, 57
2026/09/06 16:21:15.634, 95 %, 28241 MiB, 390.84 W, 56
2026/09/06 16:21:15.885, 95 %, 28241 MiB, 390.84 W, 56
2026/09/06 16:21:16.135, 95 %, 28241 MiB, 390.65 W, 57
2026/09/06 16:21:16.385, 95 %, 28241 MiB, 390.65 W, 57
2026/09/06 16:21:16.635, 95 %, 28241 MiB, 390.68 W, 57
2026/09/06 16:21:16.885, 95 %, 28241 MiB, 390.68 W, 57
