timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:08:35.920, 95 %, 28131 MiB, 373.27 W, 58
2026/09/06 16:08:36.170, 95 %, 28131 MiB, 373.27 W, 58
2026/09/06 16:08:36.421, 95 %, 28131 MiB, 373.71 W, 58
2026/09/06 16:08:36.671, 95 %, 28131 MiB, 373.71 W, 58
2026/09/06 16:08:36.921, 95 %, 28131 MiB, 373.70 W, 58
2026/09/06 16:08:37.171, 95 %, 28131 MiB, 373.70 W, 58
2026/09/06 16:08:37.421, 96 %, 28131 MiB, 434.80 W, 66
2026/09/06 16:08:37.672, 96 %, 28131 MiB, 434.80 W, 66
2026/09/06 16:08:37.922, 96 %, 28131 MiB, 518.10 W, 60
2026/09/06 16:08:38.172, 96 %, 28131 MiB, 518.10 W, 60
2026/09/06 16:08:38.422, 95 %, 28131 MiB, 464.32 W, 59
2026/09/06 16:08:38.672, 95 %, 28131 MiB, 464.32 W, 59
2026/09/06 16:08:38.923, 95 %, 28131 MiB, 374.93 W, 59
2026/09/06 16:08:39.173, 95 %, 28131 MiB, 374.93 W, 59
2026/09/06 16:08:39.423, 95 %, 28131 MiB, 374.66 W, 59
2026/09/06 16:08:39.673, 95 %, 28131 MiB, 374.66 W, 59
2026/09/06 16:08:39.923, 95 %, 28131 MiB, 375.22 W, 59
2026/09/06 16:08:40.174, 95 %, 28131 MiB, 375.22 W, 59
2026/09/06 16:08:40.424, 95 %, 28131 MiB, 375.09 W, 59
2026/09/06 16:08:40.674, 95 %, 28131 MiB, 375.09 W, 59
2026/09/06 16:08:40.924, 95 %, 28131 MiB, 375.19 W, 59
2026/09/06 16:08:41.174, 95 %, 28131 MiB, 375.19 W, 59
2026/09/06 16:08:41.425, 95 %, 28131 MiB, 375.67 W, 59
2026/09/06 16:08:41.675, 95 %, 28131 MiB, 375.67 W, 59
2026/09/06 16:08:41.925, 95 %, 28131 MiB, 376.18 W, 59
2026/09/06 16:08:42.175, 95 %, 28131 MiB, 376.18 W, 59
2026/09/06 16:08:42.425, 95 %, 28131 MiB, 376.11 W, 59
2026/09/06 16:08:42.676, 95 %, 28131 MiB, 376.11 W, 59
2026/09/06 16:08:42.926, 95 %, 28131 MiB, 376.10 W, 59
2026/09/06 16:08:43.176, 95 %, 28131 MiB, 376.10 W, 59
2026/09/06 16:08:43.426, 95 %, 28131 MiB, 376.18 W, 59
