timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:40:20.763, 94 %, 28547 MiB, 482.01 W, 59
2026/09/06 16:40:21.013, 94 %, 28547 MiB, 482.01 W, 59
2026/09/06 16:40:21.264, 94 %, 28547 MiB, 432.60 W, 59
2026/09/06 16:40:21.514, 94 %, 28547 MiB, 432.60 W, 59
2026/09/06 16:40:21.764, 94 %, 28547 MiB, 428.71 W, 64
2026/09/06 16:40:22.015, 94 %, 28547 MiB, 428.71 W, 64
2026/09/06 16:40:22.265, 94 %, 28547 MiB, 476.12 W, 62
2026/09/06 16:40:22.515, 94 %, 28547 MiB, 476.12 W, 62
2026/09/06 16:40:22.766, 95 %, 28547 MiB, 504.91 W, 61
2026/09/06 16:40:23.016, 95 %, 28547 MiB, 504.91 W, 61
2026/09/06 16:40:23.266, 95 %, 28547 MiB, 458.77 W, 60
2026/09/06 16:40:23.517, 95 %, 28547 MiB, 458.77 W, 60
2026/09/06 16:40:23.767, 94 %, 28547 MiB, 452.90 W, 60
2026/09/06 16:40:24.017, 94 %, 28547 MiB, 452.90 W, 60
2026/09/06 16:40:24.268, 94 %, 28547 MiB, 476.96 W, 65
2026/09/06 16:40:24.518, 94 %, 28547 MiB, 476.96 W, 65
2026/09/06 16:40:24.768, 94 %, 28547 MiB, 471.98 W, 61
2026/09/06 16:40:25.019, 94 %, 28547 MiB, 471.98 W, 61
2026/09/06 16:40:25.269, 94 %, 28547 MiB, 459.88 W, 61
2026/09/06 16:40:25.519, 94 %, 28547 MiB, 459.88 W, 61
2026/09/06 16:40:25.770, 95 %, 28547 MiB, 466.97 W, 62
2026/09/06 16:40:26.020, 95 %, 28547 MiB, 466.97 W, 62
2026/09/06 16:40:26.270, 95 %, 28547 MiB, 483.66 W, 68
2026/09/06 16:40:26.521, 95 %, 28547 MiB, 483.66 W, 68
2026/09/06 16:40:26.771, 94 %, 28547 MiB, 472.73 W, 61
2026/09/06 16:40:27.021, 94 %, 28547 MiB, 472.73 W, 61
2026/09/06 16:40:27.272, 94 %, 28547 MiB, 454.88 W, 61
2026/09/06 16:40:27.522, 94 %, 28547 MiB, 454.88 W, 61
2026/09/06 16:40:27.772, 96 %, 28547 MiB, 467.89 W, 68
2026/09/06 16:40:28.023, 96 %, 28547 MiB, 467.89 W, 68
2026/09/06 16:40:28.273, 96 %, 28547 MiB, 465.28 W, 61
2026/09/06 16:40:28.523, 96 %, 28547 MiB, 465.28 W, 61
2026/09/06 16:40:28.774, 93 %, 28547 MiB, 426.11 W, 61
2026/09/06 16:40:29.024, 93 %, 28547 MiB, 426.11 W, 61
2026/09/06 16:40:29.274, 93 %, 28547 MiB, 402.05 W, 61
2026/09/06 16:40:29.525, 93 %, 28547 MiB, 402.05 W, 61
2026/09/06 16:40:29.775, 95 %, 28547 MiB, 383.24 W, 58
2026/09/06 16:40:30.025, 95 %, 28547 MiB, 383.24 W, 58
2026/09/06 16:40:30.275, 95 %, 28547 MiB, 247.75 W, 55
2026/09/06 16:40:30.526, 95 %, 28547 MiB, 247.75 W, 55
2026/09/06 16:40:30.777, 0 %, 28547 MiB, 112.08 W, 54
2026/09/06 16:40:31.028, 0 %, 28547 MiB, 112.08 W, 54
2026/09/06 16:40:31.279, 0 %, 28547 MiB, 98.81 W, 54
2026/09/06 16:40:31.529, 0 %, 28547 MiB, 98.81 W, 54
2026/09/06 16:40:31.780, 0 %, 28547 MiB, 93.70 W, 53
2026/09/06 16:40:32.030, 0 %, 28547 MiB, 93.70 W, 53
2026/09/06 16:40:32.280, 0 %, 28547 MiB, 81.38 W, 53
2026/09/06 16:40:32.531, 0 %, 28547 MiB, 81.38 W, 53
2026/09/06 16:40:32.781, 0 %, 28547 MiB, 73.66 W, 53
